Number of Stars,Number of Planets,Number of Moons,Circumbinary Flag,Discovery Year,Detected by Radial Velocity Variations,Detected by Pulsar Timing Variations,Detected by Pulsation Timing Variations,Detected by Transits,Detected by Astrometric Variations,Detected by Orbital Brightness Modulations,Detected by Microlensing,Detected by Eclipse Timing Variations,Detected by Imaging,Detected by Disk Kinematics,Controversial Flag,Galactic Latitude [deg],Galactic Longitude [deg],Ecliptic Latitude [deg],Ecliptic Longitude [deg],Number of Photometry Time Series,Number of Radial Velocity Time Series,Number of Stellar Spectra Measurements,Number of Emission Spectroscopy Measurements,Number of Transmission Spectroscopy Measurements
1,2,0,0,2023,0,0,0,1,0,0,0,0,0,0,0,10.98955,70.73595,59.61007,302.88691,0,0,0,0,0
1,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,14.9255,78.17734,67.58792,307.66478,0,0,0,0,0
1,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,11.97106,74.50788,62.9731,306.68865,0,0,0,0,0
1,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,15.51824,73.75122,64.77782,299.54768,0,0,0,0,0
1,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,8.37228,81.27691,64.30827,323.52762,0,0,0,0,0
1,1,0,0,2014,1,0,0,1,0,0,0,0,0,0,0,14.25314,68.59512,60.03971,295.22119,0,0,0,0,0
1,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,11.22776,78.09855,64.80782,313.72108,0,0,0,0,0
1,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,15.68043,78.87682,68.59828,307.48935,0,0,0,0,0
1,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,15.78425,77.63359,67.79965,305.07301,0,0,0,0,0
1,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,17.32725,75.19637,66.97948,298.10576,0,0,0,0,0
1,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,10.40755,80.07995,65.35122,318.56598,0,0,0,0,0
1,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,13.64629,75.73922,65.00142,305.85383,0,0,0,0,0
1,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,11.21739,75.62729,63.19678,309.58651,0,0,0,0,0
1,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,14.97262,77.4782,67.13617,306.35424,0,0,0,0,0
1,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,12.50541,74.23269,63.15198,305.42853,0,0,0,0,0
1,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,20.37813,76.53241,69.74205,293.18804,0,0,0,0,0
2,1,0,0,2014,1,0,0,1,0,0,0,0,0,0,0,7.67792,75.71488,60.57053,314.62754,0,0,0,0,0
1,2,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,10.05477,80.84382,65.49214,320.53353,0,0,0,0,0
1,2,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,10.05477,80.84382,65.49214,320.53353,0,0,0,0,0
1,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,11.86823,83.02035,68.18221,322.53491,0,0,0,0,0
1,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,18.69367,77.61384,69.63952,298.85463,0,0,0,0,0
1,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,12.19619,76.83877,64.72134,310.04769,0,0,0,0,0
1,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,15.69417,78.59578,68.41359,306.94836,0,0,0,0,0
1,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,15.46273,69.3739,61.35319,294.09741,0,0,0,0,0
1,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,11.39157,73.98536,62.20174,306.8001,0,0,0,0,0
1,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,16.58282,81.06648,70.7214,309.95247,0,0,0,0,0
1,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,11.86453,82.53844,67.9216,321.48322,0,0,0,0,0
1,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,8.68742,80.84112,64.3475,322.29852,0,0,0,0,0
1,1,0,0,2020,1,0,0,1,0,0,0,0,0,0,0,-53.55913,321.95595,-49.52755,319.21183,1,0,0,0,0
1,1,0,0,2023,1,0,0,0,0,0,0,0,0,0,0,-75.73754,309.05357,-41.43485,349.80198,0,0,0,0,0
1,4,0,0,2019,1,0,0,1,0,0,0,0,0,0,0,-17.5933,281.81705,-76.81365,203.32553,0,0,0,0,0
1,4,0,0,2019,1,0,0,1,0,0,0,0,0,0,0,-17.5933,281.81705,-76.81365,203.32553,0,0,0,0,0
1,4,0,0,2019,1,0,0,1,0,0,0,0,0,0,0,-17.5933,281.81705,-76.81365,203.32553,0,0,0,0,0
1,4,0,0,2021,1,0,0,0,0,0,0,0,0,0,0,-17.5933,281.81705,-76.81365,203.32553,0,0,0,0,0
1,2,0,0,2017,1,0,0,1,0,0,0,0,0,0,0,-78.05159,115.40542,-18.45449,4.09847,0,0,0,0,0
1,2,0,0,2018,1,0,0,1,0,0,0,0,0,0,0,-78.05159,115.40542,-18.45449,4.09847,0,0,0,0,0
1,1,0,0,2021,1,0,0,1,0,0,0,0,0,0,0,15.4832,130.17165,55.85982,72.75515,0,0,0,0,0
2,3,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,-42.91686,243.29836,-60.56612,54.46078,0,0,0,0,0
2,3,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,-42.91686,243.29836,-60.56612,54.46078,0,0,0,0,0
2,3,0,0,2024,0,0,0,1,0,0,0,0,0,0,0,-42.91686,243.29836,-60.56612,54.46078,0,0,0,0,0
1,1,0,0,2020,1,0,0,1,0,0,0,0,0,0,0,-28.57122,263.55608,-78.73879,93.17416,1,0,0,0,0
1,1,0,0,2023,1,0,0,0,0,0,0,0,0,0,0,47.88909,64.96653,59.9211,224.24058,0,0,0,0,0
1,1,0,0,2019,0,0,0,1,0,0,0,0,0,0,0,-43.90616,318.24947,-54.1259,304.88165,0,0,0,0,0
1,1,0,0,2023,0,0,0,1,0,0,0,0,0,0,0,-27.83616,311.28216,-59.47737,275.05604,0,0,0,0,0
1,1,0,0,2020,1,0,0,1,0,0,0,0,0,0,0,-39.7342,206.04093,-32.83659,59.55216,0,0,0,0,0
1,3,0,0,2019,0,0,0,1,0,0,0,0,0,0,0,39.10605,268.56582,-20.69869,173.5403,0,0,0,0,0
1,3,0,0,2019,0,0,0,1,0,0,0,0,0,0,0,39.10605,268.56582,-20.69869,173.5403,0,0,0,0,0
1,3,0,0,2023,0,0,0,1,0,0,0,0,0,0,0,39.10605,268.56582,-20.69869,173.5403,0,0,0,0,0
1,2,0,0,2022,0,0,0,1,0,0,0,0,0,0,0,-44.9483,226.91411,-48.61474,54.47527,0,0,0,0,0
1,2,0,0,2022,0,0,0,1,0,0,0,0,0,0,0,-44.9483,226.91411,-48.61474,54.47527,0,0,0,0,0
1,1,0,0,2019,1,0,0,0,0,0,0,0,0,0,0,-30.34854,53.9463,17.54239,322.38146,0,0,0,0,0
3,2,0,0,2019,1,0,0,1,0,0,0,0,0,0,0,-58.07573,200.48712,-32.25934,37.35434,1,0,0,0,0
3,2,0,0,2022,1,0,0,1,0,0,0,0,0,0,0,-58.07573,200.48712,-32.25934,37.35434,1,0,0,0,0
2,2,0,0,2020,1,0,0,1,0,0,0,0,0,0,0,36.30503,254.20063,-20.67837,161.03995,0,0,0,0,0
2,2,0,0,2020,1,0,0,1,0,0,0,0,0,0,0,36.30503,254.20063,-20.67837,161.03995,0,0,0,0,0
1,1,0,0,2020,1,0,0,1,0,0,0,0,0,0,0,-74.1011,348.06502,-33.56186,341.83437,1,0,0,0,0
1,2,0,0,2015,0,0,0,0,0,0,0,0,1,0,1,-15.98175,176.68976,0.20507,71.39799,0,0,0,0,0
1,2,0,0,2015,0,0,0,0,0,0,0,0,1,0,1,-15.98175,176.68976,0.20507,71.39799,0,0,0,0,0
1,1,0,0,2007,1,0,0,1,0,0,0,0,0,0,0,10.95094,331.36717,-23.22686,241.0667,0,1,0,0,0
1,1,0,0,2017,1,0,0,1,0,0,0,0,0,0,0,-24.37543,60.44831,25.76788,323.60733,1,0,0,0,0
2,1,0,0,2020,1,0,0,1,0,0,0,0,0,0,0,-9.40158,285.97627,-67.70663,205.70083,0,0,0,0,0
1,1,0,0,2008,0,0,0,0,0,0,1,0,0,0,0,-3.38766,4.03089,-3.72337,271.79743,2,0,0,0,0
1,1,0,0,2008,0,0,0,0,0,0,1,0,0,0,0,-4.70081,2.38132,-5.80277,272.12315,7,0,0,0,0
1,1,0,0,2009,0,0,0,0,0,0,1,0,0,0,0,-4.56257,355.91449,-11.3448,268.79415,7,0,0,0,0
1,1,0,0,2013,0,0,0,0,0,0,1,0,0,0,0,-3.11294,0.37632,-6.75791,269.74412,3,0,0,0,0
1,1,0,0,2011,0,0,0,0,0,0,1,0,0,0,0,-3.58099,355.06999,-11.5921,267.49868,18,0,0,0,0
1,1,0,0,2010,0,0,0,0,0,0,1,0,0,0,0,-3.01439,4.20225,-3.38983,271.55748,25,0,0,0,0
1,1,0,0,2010,0,0,0,0,0,0,1,0,0,0,0,-4.09632,356.55645,-10.55798,268.70256,13,0,0,0,0
1,1,0,0,2012,0,0,0,0,0,0,1,0,0,0,0,-3.50129,4.81028,-3.10383,272.28238,22,0,0,0,0
1,1,0,0,2018,0,0,0,0,0,0,1,0,0,0,0,-2.46794,5.58745,-1.91738,271.76954,0,0,0,0,0
1,1,0,0,2013,0,0,0,0,0,0,1,0,0,0,0,-3.21385,359.836,-7.27666,269.56348,0,0,0,0,0
1,1,0,0,2015,0,0,0,0,0,0,1,0,0,0,0,-2.90361,3.59785,-3.85921,271.16137,0,0,0,0,0
1,1,0,0,2012,0,0,0,0,0,0,1,0,0,0,0,-5.09503,0.04599,-8.02221,271.3189,19,0,0,0,0
1,1,0,0,2016,0,0,0,0,0,0,1,0,0,0,0,-3.49568,1.7258,-5.77636,270.74918,5,0,0,0,0
1,1,0,0,2014,0,0,0,0,0,0,1,0,0,0,0,-3.92442,359.63064,-7.80601,270.08443,9,0,0,0,0
1,1,0,0,2018,0,0,0,0,0,0,1,0,0,0,0,-1.96921,0.90149,-5.73529,269.00652,0,0,0,0,0
1,1,0,0,2012,0,0,0,0,0,0,1,0,0,0,0,-1.65488,1.52164,-5.04118,269.04167,5,0,0,0,0
1,1,0,0,2013,0,0,0,0,0,0,1,0,0,0,0,-2.80581,3.62603,-3.78629,271.09021,3,0,0,0,0
1,1,0,0,2017,0,0,0,0,0,0,1,0,0,0,0,-3.13158,1.64069,-5.67009,270.38892,0,0,0,0,0
1,1,0,0,2017,0,0,0,0,0,0,1,0,0,0,0,-2.88066,358.10757,-8.61107,268.40807,0,0,0,0,0
1,1,0,0,2014,0,0,0,0,0,0,1,0,0,0,0,-3.75748,1.49223,-6.10839,270.86217,0,0,0,0,0
1,1,0,0,2016,0,0,0,0,0,0,1,0,0,0,0,-4.63415,1.76466,-6.30467,271.76402,0,0,0,0,0
1,1,0,0,2018,0,0,0,0,0,0,1,0,0,0,0,-3.82814,3.10692,-4.74266,271.7237,0,0,0,0,0
1,1,0,0,2017,0,0,0,0,0,0,1,0,0,0,0,-3.2402,3.30299,-4.2817,271.3083,0,0,0,0,0
1,1,0,0,2018,0,0,0,0,0,0,1,0,0,0,0,-2.1667,0.34512,-6.31598,268.90135,0,0,0,0,0
1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,-1.72023,359.80491,-6.56276,268.23763,0,0,0,0,0
1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,-1.95679,0.15599,-6.37582,268.61973,0,0,0,0,0
1,1,0,0,2023,0,0,0,0,0,0,1,0,0,0,0,-3.36945,357.75697,-9.15731,268.65843,0,0,0,0,0
1,1,0,0,2023,0,0,0,0,0,0,1,0,0,0,0,-1.53209,1.64781,-4.87073,268.99372,0,0,0,0,0
1,1,0,0,2012,0,0,0,0,0,0,1,0,0,0,0,2.92661,357.11306,-6.55856,262.83631,1,0,0,0,0
1,1,0,0,2019,0,0,0,0,0,0,1,0,0,0,0,-2.63572,0.63345,-6.29846,269.45485,0,0,0,0,0
1,1,0,0,2023,0,0,0,0,0,0,0,0,1,0,0,-4.77532,181.24794,2.06412,83.32007,0,0,0,0,0
2,1,0,1,2017,0,0,0,0,0,0,0,1,0,0,0,7.26551,353.82714,-7.13745,257.39394,0,0,0,0,0
1,1,0,0,2024,1,0,0,0,0,0,0,0,0,0,0,32.01882,215.90556,-5.67679,132.1659,0,0,0,0,0
1,1,0,0,2014,1,0,0,0,0,0,0,0,0,0,0,31.55047,215.64762,-5.8147,131.66885,0,0,0,0,0
1,1,0,0,2017,1,0,0,0,0,0,0,0,0,0,0,31.87601,215.74169,-5.66413,131.96987,0,0,0,0,0
1,1,0,0,2014,1,0,0,0,0,0,0,0,0,0,0,31.83866,215.64575,-5.62644,131.88815,0,0,0,0,0
1,1,0,0,2014,1,0,0,0,0,0,0,0,0,0,0,31.86855,215.56882,-5.55732,131.86839,0,0,0,0,0
1,1,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,31.84602,215.83597,-5.74446,131.99931,0,0,0,0,0
1,1,0,0,2017,1,0,0,1,0,0,0,0,0,0,0,-31.20101,241.19241,-59.77561,78.33211,0,0,0,0,0
1,1,0,0,2020,1,0,0,1,0,0,0,0,0,0,0,-20.48518,232.0045,-49.01744,92.5751,0,0,0,0,0
1,1,0,0,2020,1,0,0,1,0,0,0,0,0,0,0,-73.86688,163.08688,-22.47094,16.05193,0,0,0,0,0
1,1,0,0,2020,1,0,0,1,0,0,0,0,0,0,0,25.30286,288.04232,-33.76297,192.71374,0,0,0,0,0
1,1,0,0,2021,1,0,0,1,0,0,0,0,0,0,0,22.90064,288.79758,-35.95393,194.18305,0,0,0,0,0
2,1,0,0,2021,1,0,0,1,0,0,0,0,0,0,0,-51.45057,4.48128,-24.00132,317.03515,0,0,0,0,0
1,1,0,0,2021,1,0,0,1,0,0,0,0,0,0,0,-37.98373,234.7828,-54.82132,65.29756,0,0,0,0,0
1,1,0,0,2021,1,0,0,1,0,0,0,0,0,0,0,-50.37343,229.39967,-49.50189,45.91776,0,0,0,0,0
1,1,0,0,2021,1,0,0,1,0,0,0,0,0,0,0,-38.60499,236.48794,-56.14001,64.12965,0,0,0,0,0
1,1,0,0,2021,1,0,0,1,0,0,0,0,0,0,0,26.25398,291.77668,-32.02794,196.32676,0,0,0,0,0
1,1,0,0,2018,1,0,0,1,0,0,0,0,0,0,0,27.92221,324.44756,-16.23396,223.2221,0,0,0,0,0
1,1,0,0,2022,1,0,0,1,0,0,0,0,0,0,0,-59.23645,210.62958,-37.54907,36.05577,0,0,0,0,0
1,1,0,0,2022,1,0,0,1,0,0,0,0,0,0,0,-37.53419,7.6079,-16.7492,304.13228,0,0,0,0,0
1,1,0,0,2022,0,0,0,1,0,0,0,0,0,0,0,-41.20214,243.74636,-61.30897,57.7157,0,0,0,0,0
1,1,0,0,2022,0,0,0,1,0,0,0,0,0,0,0,21.0893,282.5716,-38.75192,187.42839,0,0,0,0,0
1,1,0,0,2022,0,0,0,1,0,0,0,0,0,0,0,-35.06443,2.60742,-19.41373,300.02625,0,0,0,0,0
2,1,0,0,2018,1,0,0,1,0,0,0,0,0,0,0,-21.83176,243.01044,-59.03729,97.02199,0,0,0,0,0
1,1,0,0,2019,1,0,0,1,0,0,0,0,0,0,0,-24.13546,236.57905,-54.25026,89.41037,0,0,0,0,0
1,1,0,0,2019,1,0,0,1,0,0,0,0,0,0,0,55.60336,359.28428,20.46513,216.77132,0,0,0,0,0
1,1,0,0,2019,1,0,0,1,0,0,0,0,0,0,0,-35.45066,232.39378,-52.83221,69.48892,0,0,0,0,0
1,1,0,0,2019,1,0,0,1,0,0,0,0,0,0,0,-47.14354,41.59543,-1.38428,326.25212,0,0,0,0,0
1,1,0,0,2019,1,0,0,1,0,0,0,0,0,0,0,22.2152,250.6186,-32.37349,151.56382,0,0,0,0,0
2,2,0,1,2010,0,0,0,0,0,0,0,1,0,0,0,45.33887,23.65252,32.3206,232.61119,0,0,0,0,0
2,2,0,1,2010,0,0,0,0,0,0,0,1,0,0,0,45.33887,23.65252,32.3206,232.61119,0,0,0,0,0
2,1,0,1,2019,0,0,0,0,0,0,0,1,0,0,0,-17.30896,47.68869,23.50727,308.57019,0,0,0,0,0
2,2,0,1,2011,0,0,0,0,0,0,0,1,0,0,0,58.68771,326.17234,7.67833,203.63073,0,0,0,0,0
2,2,0,1,2019,0,0,0,0,0,0,0,1,0,0,0,58.68771,326.17234,7.67833,203.63073,0,0,0,0,0
1,1,0,0,2004,0,0,0,0,0,0,1,0,0,0,0,-3.69455,2.2026,-5.46102,271.15927,2,0,0,0,0
1,1,0,0,2005,0,0,0,0,0,0,1,0,0,0,0,-3.78643,355.58019,-11.25151,267.93801,0,0,0,0,0
1,1,0,0,2006,0,0,0,0,0,0,1,0,0,0,0,-4.74007,0.67689,-7.30033,271.31905,4,0,0,0,0
1,1,0,0,2005,0,0,0,0,0,0,1,0,0,0,0,-2.36161,359.73255,-6.94411,268.76589,6,0,0,0,0
1,2,0,0,2008,0,0,0,0,0,0,1,0,0,0,0,-1.89004,359.79137,-6.65891,268.38306,11,0,0,0,0
1,2,0,0,2008,0,0,0,0,0,0,1,0,0,0,0,-1.89004,359.79137,-6.65891,268.38306,11,0,0,0,0
2,1,0,0,2020,0,0,0,0,0,0,1,0,0,0,0,-2.5505,1.27713,-5.69774,269.69702,0,0,0,0,0
2,1,0,1,2016,0,0,0,0,0,0,1,0,0,0,0,-2.51597,4.3802,-2.98835,271.21223,0,0,0,0,0
1,1,0,0,2009,0,0,0,0,0,0,1,0,0,0,0,-3.6861,358.34879,-8.8005,269.23667,6,0,0,0,0
2,1,0,0,2014,0,0,0,0,0,0,1,0,0,0,0,-3.78643,355.58019,-11.25151,267.93801,2,0,0,0,0
1,1,0,0,2014,0,0,0,0,0,0,1,0,0,0,0,-3.45246,359.92169,-7.32033,269.81521,2,0,0,0,0
1,1,0,0,2018,0,0,0,0,0,0,1,0,0,0,0,-1.83872,1.90945,-4.79602,269.39503,0,0,0,0,0
1,1,0,0,2012,0,0,0,0,0,0,1,0,0,0,0,2.33357,0.67004,-3.78843,265.14888,0,0,0,0,0
1,1,0,0,2015,0,0,0,0,0,0,1,0,0,0,0,-1.52073,2.69543,-3.95618,269.50948,8,0,0,0,0
1,2,0,0,2012,0,0,0,0,0,0,1,0,0,0,0,3.0665,0.19492,-3.83101,264.27483,10,0,0,0,0
1,2,0,0,2012,0,0,0,0,0,0,1,0,0,0,0,3.0665,0.19492,-3.83101,264.27483,10,0,0,0,0
1,1,0,0,2013,0,0,0,0,0,0,1,0,0,0,0,2.98611,3.65449,-0.88035,266.07525,11,0,0,0,0
1,1,0,0,2013,0,0,0,0,0,0,1,0,0,0,0,-2.21994,359.54055,-7.04034,268.54604,12,0,0,0,0
1,1,0,0,2015,0,0,0,0,0,0,1,0,0,0,0,-3.25204,3.31221,-4.27956,271.32319,0,0,0,0,0
1,1,0,0,2016,0,0,0,0,0,0,1,0,0,0,0,-2.37051,0.38505,-6.38247,269.09545,6,0,0,0,0
1,1,0,0,2020,0,0,0,0,0,0,1,0,0,0,0,-3.47203,5.7202,-2.30055,272.7077,0,0,0,0,0
1,1,0,0,2016,0,0,0,0,0,0,1,0,0,0,0,-4.63415,1.76466,-6.30467,271.76402,0,0,0,0,0
1,1,0,0,2014,0,0,0,0,0,0,1,0,0,0,0,-2.62011,358.36,-8.26289,268.30581,5,0,0,0,0
1,1,0,0,2017,0,0,0,0,0,0,1,0,0,0,0,-2.27454,1.94444,-4.98192,269.7922,0,0,0,0,0
2,1,0,0,2014,0,0,0,0,0,0,1,0,0,0,0,-1.68315,359.94991,-6.41857,268.28165,9,0,0,0,0
1,1,0,0,2019,0,0,0,0,0,0,1,0,0,0,0,-2.02265,0.83633,-5.81835,269.02065,0,0,0,0,0
1,1,0,0,2017,0,0,0,0,0,0,1,0,0,0,0,-1.98134,359.60721,-6.86401,268.37075,0,0,0,0,0
1,1,0,0,2018,0,0,0,0,0,0,1,0,0,0,0,-1.4842,0.93679,-5.46371,268.60118,0,0,0,0,0
1,1,0,0,2015,0,0,0,0,0,0,1,0,0,0,0,-2.91757,2.33912,-4.95815,270.54509,3,0,0,0,0
1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,-2.99704,355.96935,-10.52281,267.43212,0,0,0,0,0
1,1,0,0,2016,0,0,0,0,0,0,1,0,0,0,0,-2.09312,359.37612,-7.11996,268.34902,0,0,0,0,0
1,2,0,0,2018,0,0,0,0,0,0,1,0,0,0,0,-3.03947,358.86307,-8.03443,268.92535,0,0,0,0,0
1,2,0,0,2018,0,0,0,0,0,0,1,0,0,0,0,-3.03947,358.86307,-8.03443,268.92535,0,0,0,0,0
1,1,0,0,2016,0,0,0,0,0,0,1,0,0,0,0,-2.27435,1.31847,-5.52494,269.4805,0,0,0,0,0
1,1,0,0,2016,0,0,0,0,0,0,1,0,0,0,0,-2.00271,2.23753,-4.59276,269.70117,0,0,0,0,0
1,1,0,0,2016,0,0,0,0,0,0,1,0,0,0,0,-2.71366,1.91895,-5.22171,270.16242,0,0,0,0,0
1,1,0,0,2016,0,0,0,0,0,0,1,0,0,0,0,-1.8212,0.95823,-5.61256,268.90571,12,0,0,0,0
1,1,0,0,2019,0,0,0,0,0,0,1,0,0,0,0,-5.42183,358.8755,-9.19805,271.02801,0,0,0,0,0
1,1,0,0,2019,0,0,0,0,0,0,1,0,0,0,0,-1.12049,1.12106,-5.12301,268.37629,0,0,0,0,0
1,1,0,0,2020,0,0,0,0,0,0,1,0,0,0,0,-1.76209,1.13728,-5.42787,268.94347,0,0,0,0,0
1,1,0,0,2017,0,0,0,0,0,0,1,0,0,0,0,-4.05729,359.0454,-8.37936,269.91017,0,0,0,0,0
2,1,0,1,2017,0,0,0,0,0,0,1,0,0,0,0,-1.73756,1.98694,-4.67857,269.34164,0,0,0,0,0
1,1,0,0,2019,0,0,0,0,0,0,1,0,0,0,0,-4.25075,4.66003,-3.60517,272.86027,0,0,0,0,0
1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,-3.84811,357.89166,-9.27712,269.14727,0,0,0,0,0
1,1,0,0,2017,0,0,0,0,0,0,1,0,0,0,0,-1.83687,2.6247,-4.17452,269.74939,0,0,0,0,0
1,1,0,0,2017,0,0,0,0,0,0,1,0,0,0,0,-2.47579,359.99627,-6.77198,268.99739,0,0,0,0,0
1,1,0,0,2020,0,0,0,0,0,0,1,0,0,0,0,-1.93858,355.52875,-10.37734,266.27974,0,0,0,0,0
1,1,0,0,2018,0,0,0,0,0,0,1,0,0,0,0,-1.34501,0.41781,-5.84461,268.22057,0,0,0,0,0
1,1,0,0,2018,0,0,0,0,0,0,1,0,0,0,0,-3.70602,358.6906,-8.51378,269.42467,0,0,0,0,0
1,1,0,0,2020,0,0,0,0,0,0,1,0,0,0,0,-2.41644,0.36012,-6.42689,269.12702,0,0,0,0,0
1,1,0,0,2018,0,0,0,0,0,0,1,0,0,0,0,-2.78697,359.80543,-7.0918,269.17443,0,0,0,0,0
1,1,0,0,2020,0,0,0,0,0,0,1,0,0,0,0,-2.1401,358.94105,-7.52062,268.17621,0,0,0,0,0
1,1,0,0,2020,0,0,0,0,0,0,1,0,0,0,0,-1.46086,2.94995,-3.70561,269.58405,0,0,0,0,0
1,1,0,0,2021,0,0,0,0,0,0,1,0,0,0,0,1.46136,358.32047,-6.2571,264.72206,0,0,0,0,0
1,1,0,0,2018,0,0,0,0,0,0,1,0,0,0,0,1.92596,3.99474,-1.11407,267.16392,0,0,0,0,0
1,1,0,0,2020,0,0,0,0,0,0,1,0,0,0,0,-2.75739,0.03925,-6.87429,269.26126,0,0,0,0,0
1,1,0,0,2018,0,0,0,0,0,0,1,0,0,0,0,-2.07199,359.71528,-6.81531,268.50403,0,0,0,0,0
1,1,0,0,2018,0,0,0,0,0,0,1,0,0,0,0,-2.71853,2.15075,-5.023,270.28185,0,0,0,0,0
1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,1.89547,358.3995,-5.97033,264.38092,0,0,0,0,0
1,1,0,0,2023,0,0,0,0,0,0,1,0,0,0,0,2.25801,4.08658,-0.86906,266.91783,0,0,0,0,0
1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,1.16043,358.36627,-6.36884,265.00305,0,0,0,0,0
1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,-1.61034,1.19166,-5.30532,268.83831,0,0,0,0,0
1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,-2.44687,357.98566,-8.50151,267.96226,0,0,0,0,0
1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,-3.59284,359.42174,-7.8235,269.68562,0,0,0,0,0
1,1,0,0,2020,0,0,0,0,0,0,1,0,0,0,0,-2.72744,1.5387,-5.55847,269.98543,0,0,0,0,0
1,1,0,0,2021,0,0,0,0,0,0,1,0,0,0,0,-1.48807,1.99138,-4.55079,269.13048,0,0,0,0,0
1,1,0,0,2019,0,0,0,0,0,0,1,0,0,0,0,-2.12513,0.95931,-5.76252,269.17138,0,0,0,0,0
1,1,0,0,2020,0,0,0,0,0,0,1,0,0,0,0,-3.31375,358.38853,-8.58189,268.92912,0,0,0,0,0
1,1,0,0,2019,0,0,0,0,0,0,1,0,0,0,0,-4.80424,1.73882,-6.41088,271.90019,0,0,0,0,0
1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,-3.72589,6.11549,-2.08395,273.12026,0,0,0,0,0
1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,-1.50438,0.80182,-5.59081,268.54752,0,0,0,0,0
1,1,0,0,2021,0,0,0,0,0,0,1,0,0,0,0,-3.04022,357.88886,-8.87986,268.43874,0,0,0,0,0
1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,-2.42159,359.50386,-7.17224,268.70025,0,0,0,0,0
1,2,0,0,2019,0,0,0,0,0,0,1,0,0,0,0,-2.0354,1.04163,-5.64657,269.13413,0,0,0,0,0
1,2,0,0,2019,0,0,0,0,0,0,1,0,0,0,0,-2.0354,1.04163,-5.64657,269.13413,0,0,0,0,0
1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,-4.43046,358.61588,-8.936,270.02114,0,0,0,0,0
1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,-2.87675,358.47146,-8.2935,268.58294,0,0,0,0,0
1,1,0,0,2021,0,0,0,0,0,0,1,0,0,0,0,-2.00459,2.46545,-4.39593,269.81619,0,0,0,0,0
1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,-3.16846,2.71258,-4.75837,270.94917,0,0,0,0,0
1,1,0,0,2020,0,0,0,0,0,0,1,0,0,0,0,-1.82023,2.61007,-4.17895,269.72376,0,0,0,0,0
1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,-2.63928,1.29152,-5.72926,269.78167,0,0,0,0,0
1,1,0,0,2021,0,0,0,0,0,0,1,0,0,0,0,2.11254,1.98637,-2.76039,266.00005,0,0,0,0,0
1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,-3.36874,358.65154,-8.38093,269.10492,0,0,0,0,0
2,1,0,1,2020,0,0,0,0,0,0,1,0,0,0,0,-2.47403,1.93461,-5.08936,269.96123,0,0,0,0,0
1,1,0,0,2023,0,0,0,0,0,0,1,0,0,0,0,-2.29867,354.64312,-11.32392,266.14343,0,0,0,0,0
1,1,0,0,2021,0,0,0,0,0,0,1,0,0,0,0,2.57044,4.7022,-0.1801,266.95708,0,0,0,0,0
